objectid,parcelcount,combinedvaccount,combinedvacpercentage,date_update,Shape__Area,Shape__Length
5983,110,1,0.90909091,2025/11/30 00:00:00+00,51009.828125,1493.54988404998
5984,60,1,1.66666667,2025/11/30 00:00:00+00,13136.484375,529.951366849889
5985,31,0,0,2025/11/30 00:00:00+00,6744.828125,461.879213825365
5986,6,0,0,2025/11/30 00:00:00+00,1379.9140625,153.716832257281
5987,198,2,1.01010101,2025/11/30 00:00:00+00,831704.1328125,8211.68703233908
5988,4,0,0,2025/11/30 00:00:00+00,785.8203125,113.12120931241
5989,38,10,26.31578947,2025/11/30 00:00:00+00,9080.23046875,539.714824216747
5990,228,0,0,2025/11/30 00:00:00+00,708157.76171875,5009.5747688203
5991,55,21,38.18181818,2025/11/30 00:00:00+00,13385.05859375,895.970110912114
5992,18,0,0,2025/11/30 00:00:00+00,17942.8515625,548.089592882456
5993,227,0,0,2025/11/30 00:00:00+00,91229.33203125,2412.77842719673
5994,30,0,0,2025/11/30 00:00:00+00,6507.8046875,402.880641553231
5995,10,0,0,2025/11/30 00:00:00+00,1711.87890625,189.630363112164
5996,36,0,0,2025/11/30 00:00:00+00,7470.51171875,411.615737950218
5997,18,3,16.66666667,2025/11/30 00:00:00+00,8025.6796875,465.01662592598
5998,40,0,0,2025/11/30 00:00:00+00,37585.8359375,774.439498387964
5999,54,0,0,2025/11/30 00:00:00+00,12672.65625,512.63660685556
6000,8,0,0,2025/11/30 00:00:00+00,1413.046875,167.293333617683
6001,18,3,16.66666667,2025/11/30 00:00:00+00,9441.19921875,437.452005308569
6002,28,0,0,2025/11/30 00:00:00+00,3383.95703125,366.644166510784
6003,40,1,2.5,2025/11/30 00:00:00+00,15508.703125,503.87983916298
6004,7,0,0,2025/11/30 00:00:00+00,1607.90234375,194.001881143492
6005,11,0,0,2025/11/30 00:00:00+00,2045.5234375,194.582616422818
6006,60,7,11.66666667,2025/11/30 00:00:00+00,9120.68359375,452.734377511738
6007,44,6,13.63636364,2025/11/30 00:00:00+00,4391.90625,322.185391980671
6008,191,0,0,2025/11/30 00:00:00+00,113855.84765625,3158.51103772756
6009,8,0,0,2025/11/30 00:00:00+00,1054.6015625,136.984194051517
6010,23,0,0,2025/11/30 00:00:00+00,4474.90234375,370.278771289036
6011,41,0,0,2025/11/30 00:00:00+00,11258.19140625,449.985368492222
6012,48,1,2.08333333,2025/11/30 00:00:00+00,13890.67578125,530.375967922959
6013,2,0,0,2025/11/30 00:00:00+00,1376.7421875,161.135636905721
6014,41,0,0,2025/11/30 00:00:00+00,41894.73828125,1071.43667313834
6015,80,1,1.25,2025/11/30 00:00:00+00,63927.0625,1246.0828127708
6016,59,0,0,2025/11/30 00:00:00+00,10934.28125,507.160495292979
6017,63,44,69.84126984,2025/11/30 00:00:00+00,9058.2578125,519.766169059512
6018,79,1,1.26582278,2025/11/30 00:00:00+00,17510.82421875,799.831602392003
6019,28,13,46.42857143,2025/11/30 00:00:00+00,4897.69140625,421.064100282598
6020,12,3,25,2025/11/30 00:00:00+00,1556.4296875,188.737050196246
6021,19,1,5.26315789,2025/11/30 00:00:00+00,2294.2578125,253.086526115641
6022,51,1,1.96078431,2025/11/30 00:00:00+00,10414.859375,452.371636704986
6023,15,0,0,2025/11/30 00:00:00+00,2755.3125,240.106794539095
6024,12,0,0,2025/11/30 00:00:00+00,11449.8671875,438.13016613109
6025,56,1,1.78571429,2025/11/30 00:00:00+00,25057.01953125,735.848415272233
6026,32,3,9.375,2025/11/30 00:00:00+00,2848.88671875,312.910022386366
6027,4,0,0,2025/11/30 00:00:00+00,1261.546875,145.333664085913
6028,52,0,0,2025/11/30 00:00:00+00,15943.62109375,845.740491583812
6029,57,1,1.75438596,2025/11/30 00:00:00+00,13715.87890625,562.523814213297
6030,57,5,8.77192982,2025/11/30 00:00:00+00,11143.640625,516.096831914911
6031,18,0,0,2025/11/30 00:00:00+00,4762.2109375,406.137686289524
6032,20,0,0,2025/11/30 00:00:00+00,1873.91796875,249.527539267506
6033,51,0,0,2025/11/30 00:00:00+00,23454.6875,702.015049292471
6034,51,0,0,2025/11/30 00:00:00+00,15202.765625,568.333360564625
6035,5,0,0,2025/11/30 00:00:00+00,1075.74609375,132.29463376991
6036,23,0,0,2025/11/30 00:00:00+00,3388.95703125,360.931152196844
6037,4,1,25,2025/11/30 00:00:00+00,612.1171875,99.0966361591987
6038,11,0,0,2025/11/30 00:00:00+00,7853.28125,375.465879165372
6039,11,0,0,2025/11/30 00:00:00+00,1267.859375,164.885426478785
6040,20,17,85,2025/11/30 00:00:00+00,8333.6875,383.364316656645
6041,9,0,0,2025/11/30 00:00:00+00,1096.3125,147.178411195612
6042,38,0,0,2025/11/30 00:00:00+00,14594.9140625,541.96108424295
6043,36,0,0,2025/11/30 00:00:00+00,22649.48828125,691.156716391559
6044,4,2,50,2025/11/30 00:00:00+00,432.80859375,112.887166762307
6045,5,0,0,2025/11/30 00:00:00+00,20850.2265625,780.063987760853
6046,12,0,0,2025/11/30 00:00:00+00,4964.46484375,393.101127421311
6047,30,15,50,2025/11/30 00:00:00+00,3457.47265625,247.9578367188
6048,53,0,0,2025/11/30 00:00:00+00,5972.65234375,437.779090705078
6049,56,3,5.35714286,2025/11/30 00:00:00+00,48606.5625,1328.6458060365
6050,31,0,0,2025/11/30 00:00:00+00,4920.28515625,496.850331298344
6051,16,1,6.25,2025/11/30 00:00:00+00,2532.4609375,259.55778945914
6052,10,1,10,2025/11/30 00:00:00+00,2282.96875,201.328948853926
6053,45,0,0,2025/11/30 00:00:00+00,37836.5078125,1303.7885251734
6054,55,1,1.81818182,2025/11/30 00:00:00+00,6627.8359375,395.774903145749
6055,90,0,0,2025/11/30 00:00:00+00,1541704.67578125,12850.824547381
6056,35,3,8.57142857,2025/11/30 00:00:00+00,9190.60546875,545.095715327678
6057,11,0,0,2025/11/30 00:00:00+00,1863.3125,199.673990162751
6058,42,0,0,2025/11/30 00:00:00+00,8880.48046875,565.911364603167
6059,24,0,0,2025/11/30 00:00:00+00,29930.1015625,1078.54624241104
6060,36,0,0,2025/11/30 00:00:00+00,19231.42578125,689.03030478749
6061,31,0,0,2025/11/30 00:00:00+00,57248.61328125,1204.82823379762
6062,44,29,65.90909091,2025/11/30 00:00:00+00,9707.44140625,498.60475455072
6063,33,4,12.12121212,2025/11/30 00:00:00+00,4938.8203125,447.482079349575
6064,28,0,0,2025/11/30 00:00:00+00,6784.4609375,332.355054903921
6065,36,0,0,2025/11/30 00:00:00+00,10544.26953125,676.65211500522
6066,84,1,1.19047619,2025/11/30 00:00:00+00,23006.3203125,949.130022134801
6067,7,7,100,2025/11/30 00:00:00+00,1833.02734375,207.009772559362
6068,24,0,0,2025/11/30 00:00:00+00,25614.40234375,717.44160958825
6069,77,1,1.2987013,2025/11/30 00:00:00+00,25717.56640625,1059.4322639867
6070,37,3,8.10810811,2025/11/30 00:00:00+00,20664.4609375,732.314306384638
6071,68,0,0,2025/11/30 00:00:00+00,17834.8359375,647.806975643315
6072,34,12,35.29411765,2025/11/30 00:00:00+00,5020.69921875,443.890324369531
6073,9,0,0,2025/11/30 00:00:00+00,1515.1171875,167.460615325108
6074,17,1,5.88235294,2025/11/30 00:00:00+00,3994.97265625,265.546103098115
6075,20,0,0,2025/11/30 00:00:00+00,13922.16015625,554.946729620116
6076,24,3,12.5,2025/11/30 00:00:00+00,6574.51953125,327.703469952432
6077,25,0,0,2025/11/30 00:00:00+00,14202.9765625,499.930870589409
6078,18,0,0,2025/11/30 00:00:00+00,1979.7734375,247.322689342075
6079,13,0,0,2025/11/30 00:00:00+00,18851.70703125,629.801756351637
6080,17,0,0,2025/11/30 00:00:00+00,10641.75,495.145975822924
6081,1,0,0,2025/11/30 00:00:00+00,2900.30859375,354.0065904421
6082,15,3,20,2025/11/30 00:00:00+00,13520.6796875,480.206697214012
6083,38,3,7.89473684,2025/11/30 00:00:00+00,8176.94921875,531.035841069451
6084,23,0,0,2025/11/30 00:00:00+00,3340.52734375,309.980749263969
6085,63,0,0,2025/11/30 00:00:00+00,10410.58984375,490.697969757159
6086,47,0,0,2025/11/30 00:00:00+00,33620.47265625,869.387052989342
6087,11,0,0,2025/11/30 00:00:00+00,2133.05078125,221.707251380983
6088,15,0,0,2025/11/30 00:00:00+00,1830.44921875,196.156202148699
6089,5,0,0,2025/11/30 00:00:00+00,1006.5390625,126.94799667062
6090,51,0,0,2025/11/30 00:00:00+00,47735.26171875,1384.22678290231
6091,46,0,0,2025/11/30 00:00:00+00,11816.50390625,467.06592235101
6092,48,6,12.5,2025/11/30 00:00:00+00,28205.99609375,1347.31738097302
6093,3,0,0,2025/11/30 00:00:00+00,1887.88671875,175.429071027366
6094,43,0,0,2025/11/30 00:00:00+00,30229.55859375,847.099107789224
6095,11,0,0,2025/11/30 00:00:00+00,2136.015625,205.126245825337
6096,32,0,0,2025/11/30 00:00:00+00,12286.29296875,693.027119305285
6097,18,0,0,2025/11/30 00:00:00+00,4894.9609375,282.150666077303
6098,51,0,0,2025/11/30 00:00:00+00,50766.421875,1417.64401623255
6099,45,1,2.22222222,2025/11/30 00:00:00+00,6275.50390625,625.727712701194
6100,23,0,0,2025/11/30 00:00:00+00,45033.34765625,898.435904848631
6101,7,1,14.28571429,2025/11/30 00:00:00+00,2735.87890625,216.105372541039
6102,26,2,7.69230769,2025/11/30 00:00:00+00,6614.83984375,420.808534292186
6103,33,0,0,2025/11/30 00:00:00+00,6628.171875,493.174550402521
6104,23,0,0,2025/11/30 00:00:00+00,15263.453125,691.901796795178
6105,8,0,0,2025/11/30 00:00:00+00,1415.3046875,155.754030354827
6106,37,6,16.21621622,2025/11/30 00:00:00+00,4406.8125,428.990295286606
6107,3,0,0,2025/11/30 00:00:00+00,496.02734375,89.9046521965739
6108,6,0,0,2025/11/30 00:00:00+00,32309.59765625,1289.19721849895
6109,41,0,0,2025/11/30 00:00:00+00,25493.765625,689.539230952009
6110,38,0,0,2025/11/30 00:00:00+00,19366.9609375,615.974312335444
6111,58,0,0,2025/11/30 00:00:00+00,12016.34375,493.658704482545
6112,29,0,0,2025/11/30 00:00:00+00,3288.74609375,284.896981568865
6113,26,0,0,2025/11/30 00:00:00+00,27989.2421875,694.227930824484
6114,66,0,0,2025/11/30 00:00:00+00,92254.03515625,1998.03859169093
6115,30,1,3.33333333,2025/11/30 00:00:00+00,6288.4765625,468.21536051209
6116,56,0,0,2025/11/30 00:00:00+00,26875.86328125,831.268125642451
6117,17,0,0,2025/11/30 00:00:00+00,7344.203125,369.070115079186
6118,21,0,0,2025/11/30 00:00:00+00,1949.91796875,263.036465296253
6119,25,0,0,2025/11/30 00:00:00+00,3632.46875,331.139078704688
6120,7,2,28.57142857,2025/11/30 00:00:00+00,858.69921875,122.061208434686
6121,27,0,0,2025/11/30 00:00:00+00,9155.265625,498.362896550087
6122,21,3,14.28571429,2025/11/30 00:00:00+00,4044.01953125,322.535100189208
6123,40,2,5,2025/11/30 00:00:00+00,12538.140625,626.896189534876
6124,6,2,33.33333333,2025/11/30 00:00:00+00,1037.7265625,129.651482909687
6125,22,0,0,2025/11/30 00:00:00+00,4495.74609375,371.991096833132
6126,45,1,2.22222222,2025/11/30 00:00:00+00,324001.9921875,3156.63179622954
6127,40,0,0,2025/11/30 00:00:00+00,19093.609375,587.042484218519
6128,21,0,0,2025/11/30 00:00:00+00,2803.73828125,239.938733959907
6129,31,0,0,2025/11/30 00:00:00+00,4385.71484375,496.629289093033
6130,35,2,5.71428571,2025/11/30 00:00:00+00,10383.92578125,780.055703987238
6131,50,0,0,2025/11/30 00:00:00+00,6632.2421875,694.584128320183
6132,18,9,50,2025/11/30 00:00:00+00,2852.97265625,269.936656759232
6133,42,1,2.38095238,2025/11/30 00:00:00+00,8320.09375,619.003419362811
6134,22,3,13.63636364,2025/11/30 00:00:00+00,10793.60546875,621.412699388818
6135,51,2,3.92156863,2025/11/30 00:00:00+00,13400.2421875,479.424213843577
6136,50,8,16,2025/11/30 00:00:00+00,8420.50390625,450.34644427806
6137,23,0,0,2025/11/30 00:00:00+00,4263.1015625,406.53984146691
6138,13,0,0,2025/11/30 00:00:00+00,3106.95703125,250.517048982305
6139,29,1,3.44827586,2025/11/30 00:00:00+00,11254.17578125,599.06351251126
6140,30,6,20,2025/11/30 00:00:00+00,3076.97265625,398.719922246989
6141,35,4,11.42857143,2025/11/30 00:00:00+00,5195.265625,477.83900010559
6142,23,2,8.69565217,2025/11/30 00:00:00+00,18294.32421875,588.83831510764
6143,8,0,0,2025/11/30 00:00:00+00,1497.97265625,159.273060842259
6144,8,1,12.5,2025/11/30 00:00:00+00,1300.63671875,150.854342013985
6145,55,0,0,2025/11/30 00:00:00+00,12695.27734375,522.908260782016
6146,7,0,0,2025/11/30 00:00:00+00,1368.51953125,151.719125602314
6147,42,2,4.76190476,2025/11/30 00:00:00+00,62252.63671875,1089.02999128435
6148,11,2,18.18181818,2025/11/30 00:00:00+00,455002.97265625,3774.06139178367
6149,23,0,0,2025/11/30 00:00:00+00,19048.36328125,620.650948832664
6150,20,4,20,2025/11/30 00:00:00+00,2219.1171875,299.413988437163
6151,12,0,0,2025/11/30 00:00:00+00,758.828125,161.776402946858
6152,9,0,0,2025/11/30 00:00:00+00,1235.7578125,152.876988356314
6153,19,2,10.52631579,2025/11/30 00:00:00+00,2169.3984375,264.891929992894
6154,45,3,6.66666667,2025/11/30 00:00:00+00,13262.8046875,598.361198934413
6155,12,11,91.66666667,2025/11/30 00:00:00+00,1078.70703125,160.88259904701
6156,8,0,0,2025/11/30 00:00:00+00,1996.6953125,190.215081012791
6157,38,0,0,2025/11/30 00:00:00+00,22520.6953125,625.16082168646
6158,18,1,5.55555556,2025/11/30 00:00:00+00,1668.79296875,231.052010379868
6159,31,0,0,2025/11/30 00:00:00+00,44543.234375,944.407519888993
6160,44,7,15.90909091,2025/11/30 00:00:00+00,5236.89453125,335.773118360779
6161,25,0,0,2025/11/30 00:00:00+00,4871.91796875,417.365263361517
6162,7,3,42.85714286,2025/11/30 00:00:00+00,3178.3125,341.826808088394
6163,24,0,0,2025/11/30 00:00:00+00,15657.57421875,783.367141023984
6164,4,0,0,2025/11/30 00:00:00+00,4200.88671875,283.900687617987
6165,18,0,0,2025/11/30 00:00:00+00,4559.09765625,312.100272000146
6166,5,0,0,2025/11/30 00:00:00+00,4271.4453125,415.322776358114
6167,49,4,8.16326531,2025/11/30 00:00:00+00,8765.1953125,913.477249474526
6168,36,0,0,2025/11/30 00:00:00+00,14302.109375,623.347038600396
6169,24,3,12.5,2025/11/30 00:00:00+00,3216.9921875,314.692626139797
6170,24,0,0,2025/11/30 00:00:00+00,7854.56640625,511.833472305304
6171,15,1,6.66666667,2025/11/30 00:00:00+00,17235.0234375,536.070919544637
6172,25,0,0,2025/11/30 00:00:00+00,3999.00390625,377.165725297164
6173,84,0,0,2025/11/30 00:00:00+00,34400.046875,798.868631005146
6174,25,3,12,2025/11/30 00:00:00+00,8441.58203125,592.758409210691
6175,39,3,7.69230769,2025/11/30 00:00:00+00,25089.1171875,682.546556548624
6176,30,2,6.66666667,2025/11/30 00:00:00+00,14476.83984375,608.345687319837
6177,24,0,0,2025/11/30 00:00:00+00,18146.65625,594.690524816643
6178,8,1,12.5,2025/11/30 00:00:00+00,20067.26953125,642.243393694881
6179,9,0,0,2025/11/30 00:00:00+00,1219.87109375,148.7820049874
6180,75,0,0,2025/11/30 00:00:00+00,37162.44921875,1013.24621959515
6181,1,,,2025/11/30 00:00:00+00,,
6182,20,1,5,2025/11/30 00:00:00+00,3941.6015625,311.051943085345
6183,13,0,0,2025/11/30 00:00:00+00,2044.75390625,207.739486412597
6184,13,1,7.69230769,2025/11/30 00:00:00+00,2754.77734375,236.810388482381
6185,9,1,11.11111111,2025/11/30 00:00:00+00,2272.1484375,194.004240431496
6186,69,0,0,2025/11/30 00:00:00+00,16292.921875,624.084377377582
6187,45,1,2.22222222,2025/11/30 00:00:00+00,15577.26171875,610.254990810926
6188,4,0,0,2025/11/30 00:00:00+00,2217.234375,232.596563609391
6189,24,2,8.33333333,2025/11/30 00:00:00+00,4093.64453125,257.864052285787
6190,33,0,0,2025/11/30 00:00:00+00,29891.52734375,730.516407684636
6191,1,0,0,2025/11/30 00:00:00+00,33649.60546875,735.455241925671
6192,17,0,0,2025/11/30 00:00:00+00,7410.40234375,349.195211597504
6193,55,18,32.72727273,2025/11/30 00:00:00+00,6305.234375,424.117907075838
6194,7,0,0,2025/11/30 00:00:00+00,1090.234375,133.937080652905
6195,63,0,0,2025/11/30 00:00:00+00,22036.2578125,643.822777119138
6196,64,1,1.5625,2025/11/30 00:00:00+00,16638.48046875,567.093134915692
6197,19,0,0,2025/11/30 00:00:00+00,2115.58984375,247.888239380066
6198,35,1,2.85714286,2025/11/30 00:00:00+00,6607.23828125,436.272673593914
6199,10,1,10,2025/11/30 00:00:00+00,1002.796875,138.213088344714
6200,5,1,20,2025/11/30 00:00:00+00,157653.90234375,2040.09177883216
6201,11,1,9.09090909,2025/11/30 00:00:00+00,2184.4296875,196.192686424467
6202,29,0,0,2025/11/30 00:00:00+00,23070.09765625,719.729689100156
6203,34,0,0,2025/11/30 00:00:00+00,16821.625,553.727428840184
6204,46,1,2.17391304,2025/11/30 00:00:00+00,8240.234375,684.000805830514
6205,9,1,11.11111111,2025/11/30 00:00:00+00,1578.96875,169.279657189614
6206,9,0,0,2025/11/30 00:00:00+00,1260.140625,158.317914444999
6207,34,1,2.94117647,2025/11/30 00:00:00+00,5061.26171875,512.426529744578
6208,59,1,1.69491525,2025/11/30 00:00:00+00,17962.390625,646.599806977666
6209,39,0,0,2025/11/30 00:00:00+00,6988.7734375,530.084345337844
6210,51,1,1.96078431,2025/11/30 00:00:00+00,135367.73046875,3282.23508970335
6211,26,13,50,2025/11/30 00:00:00+00,4518.9453125,388.12439217512
6212,20,0,0,2025/11/30 00:00:00+00,3955.08984375,290.219663309363
6213,43,2,4.65116279,2025/11/30 00:00:00+00,10978.6875,547.376003922928
6214,59,12,20.33898305,2025/11/30 00:00:00+00,8444.83203125,477.961440753824
6215,29,0,0,2025/11/30 00:00:00+00,29058.203125,821.086105264028
6216,15,4,26.66666667,2025/11/30 00:00:00+00,1891.65625,183.013396830374
6217,31,3,9.67741935,2025/11/30 00:00:00+00,5631.34765625,463.166973531147
6218,60,1,1.66666667,2025/11/30 00:00:00+00,22031.48046875,678.855629793417
6219,6,1,16.66666667,2025/11/30 00:00:00+00,1537.84765625,171.697371216672
6220,18,1,5.55555556,2025/11/30 00:00:00+00,14976.34765625,576.038790668099
6221,22,2,9.09090909,2025/11/30 00:00:00+00,55109.76953125,1036.55018616502
6222,18,0,0,2025/11/30 00:00:00+00,5620.20703125,386.277539085657
6223,20,0,0,2025/11/30 00:00:00+00,6537.765625,355.312968005973
6224,10,0,0,2025/11/30 00:00:00+00,1989.21875,186.988304022878
6225,39,0,0,2025/11/30 00:00:00+00,6796.5625,558.864158765923
6226,26,0,0,2025/11/30 00:00:00+00,33133.2265625,1186.11227363833
6227,26,1,3.84615385,2025/11/30 00:00:00+00,5546.79296875,396.859953007783
6228,28,0,0,2025/11/30 00:00:00+00,4140.02734375,387.259297984263
6229,14,0,0,2025/11/30 00:00:00+00,7430.8984375,449.655506326975
6230,45,2,4.44444444,2025/11/30 00:00:00+00,17736.15234375,578.896736574732
6231,17,0,0,2025/11/30 00:00:00+00,7099.29296875,349.89401800635
6232,18,0,0,2025/11/30 00:00:00+00,1953.98046875,237.982243523695
6233,12,2,16.66666667,2025/11/30 00:00:00+00,2354.24609375,202.695625694295
6234,22,1,4.54545455,2025/11/30 00:00:00+00,5227.078125,342.619232580244
6235,22,0,0,2025/11/30 00:00:00+00,5565.97265625,450.198429733128
6236,25,0,0,2025/11/30 00:00:00+00,10063.84375,402.572076606139
6237,43,1,2.3255814,2025/11/30 00:00:00+00,28956.54296875,846.138652526846
6238,26,0,0,2025/11/30 00:00:00+00,14670.8984375,712.646196594686
6239,24,6,25,2025/11/30 00:00:00+00,5584.05859375,382.380884084004
6240,51,0,0,2025/11/30 00:00:00+00,17221.48046875,569.553692339081
6241,25,6,24,2025/11/30 00:00:00+00,2362.4453125,305.996455671835
6242,48,1,2.08333333,2025/11/30 00:00:00+00,11255.30078125,719.176263015495
6243,20,0,0,2025/11/30 00:00:00+00,25630.1484375,868.402231637804
6244,43,1,2.3255814,2025/11/30 00:00:00+00,17452.05859375,681.740599785668
6245,39,6,15.38461538,2025/11/30 00:00:00+00,5803.62109375,372.405529238928
6246,39,0,0,2025/11/30 00:00:00+00,15825.54296875,549.536255812589
6247,7,0,0,2025/11/30 00:00:00+00,1243.59765625,146.117727404832
6248,43,2,4.65116279,2025/11/30 00:00:00+00,7092.84765625,448.017936884765
6249,21,1,4.76190476,2025/11/30 00:00:00+00,9883.16015625,570.056277624942
6250,35,1,2.85714286,2025/11/30 00:00:00+00,4456.11328125,439.040793765969
6251,29,2,6.89655172,2025/11/30 00:00:00+00,5369.73046875,478.155229022703
6252,16,0,0,2025/11/30 00:00:00+00,2336.1328125,240.565751007676
6253,11,1,9.09090909,2025/11/30 00:00:00+00,1786.5546875,186.111731926931
6254,13,1,7.69230769,2025/11/30 00:00:00+00,21755.28515625,898.973680813046
6255,7,0,0,2025/11/30 00:00:00+00,831.01171875,120.904856089695
6256,24,10,41.66666667,2025/11/30 00:00:00+00,4635.82421875,354.535375821762
6257,33,0,0,2025/11/30 00:00:00+00,14261.30078125,557.74149473258
6258,67,15,22.3880597,2025/11/30 00:00:00+00,18993.31640625,1192.57180555513
6259,14,0,0,2025/11/30 00:00:00+00,8724.21875,484.825963550997
6260,52,1,1.92307692,2025/11/30 00:00:00+00,8134.19140625,663.773763227043
6261,56,2,3.57142857,2025/11/30 00:00:00+00,10723.109375,666.501456272853
6262,44,0,0,2025/11/30 00:00:00+00,17354.95703125,559.768989124293
6263,3,0,0,2025/11/30 00:00:00+00,9625.51953125,495.994231448778
6264,10,2,20,2025/11/30 00:00:00+00,4600.16015625,366.476132609941
6265,16,0,0,2025/11/30 00:00:00+00,5774.8515625,376.528854782684
6266,24,1,4.16666667,2025/11/30 00:00:00+00,3466.7734375,240.495795133178
6267,19,7,36.84210526,2025/11/30 00:00:00+00,5272.3984375,306.790762916373
6268,14,0,0,2025/11/30 00:00:00+00,6697.0390625,409.454507278294
6269,7,0,0,2025/11/30 00:00:00+00,1853.1640625,181.324124574466
6270,51,0,0,2025/11/30 00:00:00+00,16103.78125,573.673302149047
6271,1,,,2025/11/30 00:00:00+00,,
6272,34,0,0,2025/11/30 00:00:00+00,8908.37109375,593.805346098011
6273,6,0,0,2025/11/30 00:00:00+00,1956.61328125,181.009146575636
6274,11,0,0,2025/11/30 00:00:00+00,12906.59765625,595.116704673702
6275,27,0,0,2025/11/30 00:00:00+00,8878.63671875,429.371183395686
6276,20,0,0,2025/11/30 00:00:00+00,30836.83984375,709.401289522892
6277,12,1,8.33333333,2025/11/30 00:00:00+00,1959.94921875,200.798240268919
6278,31,1,3.22580645,2025/11/30 00:00:00+00,231474.1875,3818.19102554259
6279,27,0,0,2025/11/30 00:00:00+00,5547.98828125,397.533736038594
6280,8,2,25,2025/11/30 00:00:00+00,1423.515625,244.643946906181
6281,28,1,3.57142857,2025/11/30 00:00:00+00,3760.23828125,386.065236547264
6282,8,3,37.5,2025/11/30 00:00:00+00,1844.1796875,173.687071384165
6283,80,1,1.25,2025/11/30 00:00:00+00,24484.78125,798.307246008374
